,confidences,frameStarts,frameStops,pitches,timeStarts,timeStops
904,0.44280755519866943,10673408,10695168,86.50405883789062,242.02739229024942,242.52081632653062
905,0.35928916931152344,10695168,10706176,86.47916412353516,242.52081632653062,242.77043083900227
906,0.44325095415115356,10706176,10717184,87.4902114868164,242.77043083900227,243.02004535147393
907,0.3719223737716675,10717184,10728192,87.11618041992188,243.02004535147393,243.26965986394558
908,0.4223135709762573,10728192,10739456,181.13656616210938,243.26965986394558,243.52507936507936
909,0.36083364486694336,10739456,10750208,87.38514709472656,243.52507936507936,243.76888888888888
910,0.4697123169898987,10750208,10761216,110.5689926147461,243.76888888888888,244.01850340136053
911,0.2330625057220459,10761216,10772224,220.18821716308594,244.01850340136053,244.2681179138322
912,0.43440353870391846,10772224,10783232,223.67308044433594,244.2681179138322,244.51773242630387
913,0.2721518278121948,10783232,10794240,103.26089477539062,244.51773242630387,244.76734693877552
914,0.47163766622543335,10794240,10805248,164.5196533203125,244.76734693877552,245.01696145124717
915,0.32944124937057495,10805248,10816256,165.5797119140625,245.01696145124717,245.26657596371882
916,0.29575222730636597,10816256,10827264,108.18990325927734,245.26657596371882,245.51619047619047
917,0.25916099548339844,10827264,10838272,64.82025146484375,245.51619047619047,245.76580498866213
918,0.24167019128799438,10838272,10849792,135.11441040039062,245.76580498866213,246.02702947845805
919,0.30961406230926514,10849792,10871552,162.5594482421875,246.02702947845805,246.52045351473922
920,0.30264419317245483,10871552,10882560,164.32791137695312,246.52045351473922,246.7700680272109
921,0.36835598945617676,10882560,10893568,126.28752899169922,246.7700680272109,247.01968253968255
922,0.5353870391845703,10893568,10904576,159.95263671875,247.01968253968255,247.2692970521542
923,0.4168437719345093,10904576,10915840,173.56089782714844,247.2692970521542,247.524716553288
924,0.26746153831481934,10915840,10926592,76.74217224121094,247.524716553288,247.7685260770975
925,0.4292296767234802,10926592,10937856,132.55386352539062,247.7685260770975,248.0239455782313
926,0.4793107509613037,10937856,10948608,132.77928161621094,248.0239455782313,248.2677551020408
927,0.26498734951019287,10948608,10957824,158.7628173828125,248.2677551020408,248.47673469387755
928,0.3486936688423157,10957824,10959616,175.51773071289062,248.47673469387755,248.51736961451246
929,0.20746272802352905,10959616,10970624,91.91580200195312,248.51736961451246,248.7669841269841
930,0.47957098484039307,10970624,10981888,231.0673370361328,248.7669841269841,249.0224036281179
931,0.5512435436248779,10981888,10992896,196.47723388671875,249.0224036281179,249.27201814058958
932,0.3215690851211548,10992896,11003648,98.33406829833984,249.27201814058958,249.5158276643991
933,0.3892543911933899,11003648,11014656,76.6657943725586,249.5158276643991,249.76544217687075
934,0.4641690254211426,11014656,11026176,77.51533508300781,249.76544217687075,250.02666666666667
935,0.45254313945770264,11026176,11047936,379.2131652832031,250.02666666666667,250.52009070294784
936,0.297124981880188,11047936,11058944,78.52228546142578,250.52009070294784,250.7697052154195
937,0.44616228342056274,11058944,11069696,96.51063537597656,250.7697052154195,251.01351473922904
938,0.4466969966888428,11069696,11080960,196.9911651611328,251.01351473922904,251.26893424036282
939,0.33074259757995605,11080960,11091968,108.6567153930664,251.26893424036282,251.51854875283448
940,0.3623996376991272,11091968,11102976,76.98483276367188,251.51854875283448,251.76816326530613
941,0.34354424476623535,11102976,11113984,80.77477264404297,251.76816326530613,252.01777777777778
942,0.39304494857788086,11113984,11125248,128.49783325195312,252.01777777777778,252.27319727891157
943,0.2579888701438904,11125248,11136000,107.71646118164062,252.27319727891157,252.51700680272108
944,0.3678736090660095,11136000,11147264,129.72776794433594,252.51700680272108,252.77242630385487
945,0.37628209590911865,11147264,11158016,139.77435302734375,252.77242630385487,253.0162358276644
946,0.3352009057998657,11158016,11169024,97.48831939697266,253.0162358276644,253.26585034013604
947,0.4364910125732422,11169024,11180032,198.16099548339844,253.26585034013604,253.51546485260772
948,0.2744464874267578,11180032,11191296,214.54283142089844,253.51546485260772,253.7708843537415
949,0.2747652530670166,11191296,11202560,109.3720932006836,253.7708843537415,254.0263038548753
950,0.17637699842453003,11202560,11224320,142.89210510253906,254.0263038548753,254.51972789115646
951,0.3888888359069824,11224320,11235328,211.5184783935547,254.51972789115646,254.76934240362812
952,0.3230730891227722,11235328,11246336,97.44258117675781,254.76934240362812,255.01895691609977
953,0.2221510410308838,11246336,11257344,111.88812255859375,255.01895691609977,255.26857142857142
954,0.4206787347793579,11257344,11268352,96.90184020996094,255.26857142857142,255.51818594104307
955,0.22665822505950928,11268352,11279360,99.90594482421875,255.51818594104307,255.76780045351475
956,0.3686862587928772,11279360,11290368,99.88223266601562,255.76780045351475,256.0174149659864
957,0.2825927138328552,11290368,11301376,222.8657684326172,256.0174149659864,256.267029478458
958,0.38031256198883057,11301376,11312384,98.15398406982422,256.267029478458,256.5166439909297
959,0.2954939007759094,11312384,11323648,86.52945709228516,256.5166439909297,256.77206349206347
960,0.25719743967056274,11323648,11334656,88.48039245605469,256.77206349206347,257.02167800453515
961,0.24871975183486938,11334656,11345408,220.64373779296875,257.02167800453515,257.2654875283447
962,0.29769110679626465,11345408,11356672,111.30618286132812,257.2654875283447,257.52090702947845
963,0.4215977191925049,11356672,11367680,87.90322875976562,257.52090702947845,257.77052154195013
964,0.4640059471130371,11367680,11378944,110.4665756225586,257.77052154195013,258.0259410430839
965,0.3034149408340454,11378944,11400704,87.0013427734375,258.0259410430839,258.51936507936506
966,0.3830447793006897,11400704,11411712,87.90252685546875,258.51936507936506,258.76897959183674
967,0.36911481618881226,11411712,11422720,87.1817626953125,258.76897959183674,259.01859410430836
968,0.3266649842262268,11422720,11433728,85.42373657226562,259.01859410430836,259.26820861678004
969,0.3635917901992798,11433728,11444992,111.50765228271484,259.26820861678004,259.52362811791386
970,0.28894543647766113,11444992,11455744,86.9668197631836,259.52362811791386,259.76743764172335
971,0.46478694677352905,11455744,11466752,173.9709014892578,259.76743764172335,260.017052154195
972,0.5141880512237549,11466752,11477760,87.2674789428711,260.017052154195,260.26666666666665
973,0.3926420211791992,11477760,11488768,87.25728607177734,260.26666666666665,260.51628117913833
974,0.4409436583518982,11488768,11499776,117.53348541259766,260.51628117913833,260.76589569160996
975,0.22084122896194458,11499776,11511040,129.91249084472656,260.76589569160996,261.02131519274377
976,0.32268649339675903,11511040,11521792,163.4812469482422,261.02131519274377,261.2651247165533
977,0.2983947992324829,11521792,11533056,131.1283416748047,261.2651247165533,261.5205442176871
978,0.22285956144332886,11533056,11544064,95.2847671508789,261.5205442176871,261.77015873015876
979,0.5273623466491699,11544064,11555328,289.0325622558594,261.77015873015876,262.0255782312925
980,0.4311162233352661,11555328,11577088,163.35987854003906,262.0255782312925,262.5190022675737
981,0.250984251499176,11577088,11588096,123.79789733886719,262.5190022675737,262.76861678004536
982,0.4111543297767639,11588096,11599104,140.80027770996094,262.76861678004536,263.018231292517
983,0.20858323574066162,11599104,11610112,99.3910903930664,263.018231292517,263.26784580498867
984,0.27508312463760376,11610112,11621376,126.31857299804688,263.26784580498867,263.5232653061224
985,0.23295056819915771,11621376,11632128,132.05709838867188,263.5232653061224,263.76707482993197
986,0.4079558849334717,11632128,11643136,82.6258773803711,263.76707482993197,264.01668934240365
987,0.3871268033981323,11643136,11654400,133.2454376220703,264.01668934240365,264.2721088435374
988,0.27607256174087524,11654400,11665152,100.30464172363281,264.2721088435374,264.51591836734696
989,0.26777487993240356,11665152,11676416,181.8223114013672,264.51591836734696,264.7713378684807
990,0.3424888849258423,11676416,11687424,77.24469757080078,264.7713378684807,265.0209523809524
991,0.2622566223144531,11687424,11698432,77.17335510253906,265.0209523809524,265.270566893424
992,0.2516856789588928,11698432,11709440,99.83871459960938,265.270566893424,265.5201814058957
993,0.1591721773147583,11709440,11720448,77.33452606201172,265.5201814058957,265.7697959183673
994,0.41761839389801025,11720448,11731712,139.39219665527344,265.7697959183673,266.02521541950114
995,0.319863498210907,11731712,11753472,249.67941284179688,266.02521541950114,266.5186394557823
996,0.3424510955810547,11753472,11764480,98.7352523803711,266.5186394557823,266.768253968254
997,0.36711376905441284,11764480,11775488,130.09388732910156,266.768253968254,267.0178684807256
998,0.2935841679573059,11775488,11786496,99.99662780761719,267.0178684807256,267.2674829931973
999,0.2537711262702942,11786496,11797760,196.8445587158203,267.2674829931973,267.52290249433105
1000,0.2917764186859131,11797760,11808768,162.14898681640625,267.52290249433105,267.77251700680273
1001,0.45928895473480225,11808768,11819520,154.88743591308594,267.77251700680273,268.0163265306122
1002,0.28732389211654663,11819520,11830784,97.84358978271484,268.0163265306122,268.27174603174603
1003,0.3475496172904968,11830784,11841536,117.31324005126953,268.27174603174603,268.5155555555556
1004,0.3144281506538391,11841536,11852544,105.03604888916016,268.5155555555556,268.7651700680272
1005,0.43273842334747314,11852544,11863808,100.37247467041016,268.7651700680272,269.020589569161
1006,0.3236408233642578,11863808,11874816,100.1200180053711,269.020589569161,269.27020408163264
1007,0.2717716097831726,11874816,11885824,186.10252380371094,269.27020408163264,269.5198185941043
1008,0.2733824849128723,11885824,11896832,131.06417846679688,269.5198185941043,269.76943310657595
1009,0.5685654282569885,11896832,11908096,96.13130187988281,269.76943310657595,270.02485260770976
1010,0.3963955044746399,11908096,11929856,100.13780212402344,270.02485260770976,270.51827664399093
